2024-01-26 13:49:33,320 - INFO - Opción errónea, inténtelo otra vez.
2024-01-26 13:50:48,081 - INFO - Opción errónea, inténtelo otra vez.
2024-01-26 13:50:53,571 - INFO - Opción errónea, inténtelo otra vez.
2024-01-26 15:12:53,294 - INFO - Recuerde utilizar el comando: python Apollo11.py --opcion valor_cambiado, para modificar valores desde consola.

De lo contrario, continue con el siguiente Menu:
2024-01-27 14:47:33,738 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:33,739 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:33,742 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:33,794 - INFO - Se ha generado un hash
2024-01-27 14:47:33,795 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,795 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,795 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:33,795 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:33,798 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:33,850 - INFO - Se ha generado un hash
2024-01-27 14:47:33,850 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,850 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,850 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:33,850 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:33,852 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:33,903 - INFO - Se ha generado un hash
2024-01-27 14:47:33,903 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,903 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,904 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:33,904 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:33,909 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:33,961 - INFO - Se ha generado un hash
2024-01-27 14:47:33,961 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,961 - INFO - Listado de misiones Creado
2024-01-27 14:47:33,961 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:33,962 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:33,969 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,021 - INFO - Se ha generado un hash
2024-01-27 14:47:34,021 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,021 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,021 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,021 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,028 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,079 - INFO - Se ha generado un hash
2024-01-27 14:47:34,079 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,079 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,079 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,079 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,084 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,135 - INFO - Se ha generado un hash
2024-01-27 14:47:34,135 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,135 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,135 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,135 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,140 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,192 - INFO - Se ha generado un hash
2024-01-27 14:47:34,192 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,192 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,192 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,192 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,198 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,250 - INFO - Se ha generado un hash
2024-01-27 14:47:34,250 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,251 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,251 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,251 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,256 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,308 - INFO - Se ha generado un hash
2024-01-27 14:47:34,308 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,309 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,309 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,309 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,314 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,365 - INFO - Se ha generado un hash
2024-01-27 14:47:34,365 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,365 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,366 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,366 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,370 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,421 - INFO - Se ha generado un hash
2024-01-27 14:47:34,421 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,421 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,421 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,422 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,426 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,477 - INFO - Se ha generado un hash
2024-01-27 14:47:34,477 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,478 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,478 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,478 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,482 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,534 - INFO - Se ha generado un hash
2024-01-27 14:47:34,534 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,534 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,534 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,534 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,540 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,591 - INFO - Se ha generado un hash
2024-01-27 14:47:34,591 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,591 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,591 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,591 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,593 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,645 - INFO - Se ha generado un hash
2024-01-27 14:47:34,645 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,645 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,645 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,646 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,648 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,699 - INFO - Se ha generado un hash
2024-01-27 14:47:34,699 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,699 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,699 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,699 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,702 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,754 - INFO - Se ha generado un hash
2024-01-27 14:47:34,754 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,754 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,754 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,754 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,758 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,809 - INFO - Se ha generado un hash
2024-01-27 14:47:34,810 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,810 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,810 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,810 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,813 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,865 - INFO - Se ha generado un hash
2024-01-27 14:47:34,865 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,865 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,866 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,866 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,870 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,921 - INFO - Se ha generado un hash
2024-01-27 14:47:34,921 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,921 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,921 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,922 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,924 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:34,976 - INFO - Se ha generado un hash
2024-01-27 14:47:34,976 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,976 - INFO - Listado de misiones Creado
2024-01-27 14:47:34,976 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:34,976 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:34,977 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,029 - INFO - Se ha generado un hash
2024-01-27 14:47:35,029 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,029 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,029 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,029 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,034 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,086 - INFO - Se ha generado un hash
2024-01-27 14:47:35,086 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,086 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,086 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,086 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,089 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,140 - INFO - Se ha generado un hash
2024-01-27 14:47:35,140 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,140 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,140 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,140 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,143 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,194 - INFO - Se ha generado un hash
2024-01-27 14:47:35,194 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,194 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,194 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,194 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,198 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,249 - INFO - Se ha generado un hash
2024-01-27 14:47:35,249 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,249 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,249 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,249 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,254 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,305 - INFO - Se ha generado un hash
2024-01-27 14:47:35,306 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,306 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,306 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,306 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,312 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,363 - INFO - Se ha generado un hash
2024-01-27 14:47:35,364 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,364 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,364 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,364 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,373 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,425 - INFO - Se ha generado un hash
2024-01-27 14:47:35,425 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,425 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,425 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,425 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,428 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,480 - INFO - Se ha generado un hash
2024-01-27 14:47:35,480 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,480 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,481 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,481 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,487 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,539 - INFO - Se ha generado un hash
2024-01-27 14:47:35,539 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,539 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,539 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,539 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,545 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,596 - INFO - Se ha generado un hash
2024-01-27 14:47:35,596 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,597 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,597 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,597 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,600 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,652 - INFO - Se ha generado un hash
2024-01-27 14:47:35,652 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,652 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,652 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,652 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,657 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,707 - INFO - Se ha generado un hash
2024-01-27 14:47:35,707 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,707 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,707 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,709 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,712 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,764 - INFO - Se ha generado un hash
2024-01-27 14:47:35,764 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,764 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,764 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,764 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,769 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,820 - INFO - Se ha generado un hash
2024-01-27 14:47:35,820 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,820 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,820 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,821 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,826 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,878 - INFO - Se ha generado un hash
2024-01-27 14:47:35,879 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,879 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,879 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,879 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,884 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,935 - INFO - Se ha generado un hash
2024-01-27 14:47:35,935 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,935 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,935 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,935 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,939 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:35,991 - INFO - Se ha generado un hash
2024-01-27 14:47:35,991 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,992 - INFO - Listado de misiones Creado
2024-01-27 14:47:35,992 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:35,992 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:35,997 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:36,049 - INFO - Se ha generado un hash
2024-01-27 14:47:36,049 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,049 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,049 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:36,049 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:36,053 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:36,105 - INFO - Se ha generado un hash
2024-01-27 14:47:36,105 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,105 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,105 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:36,106 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:36,109 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:36,160 - INFO - Se ha generado un hash
2024-01-27 14:47:36,160 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,160 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,160 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:36,160 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:36,165 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:36,216 - INFO - Se ha generado un hash
2024-01-27 14:47:36,217 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,217 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,217 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:36,217 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:36,220 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:36,272 - INFO - Se ha generado un hash
2024-01-27 14:47:36,272 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,272 - INFO - Listado de misiones Creado
2024-01-27 14:47:36,272 - INFO - Lista de dispositivos desplegada
2024-01-27 14:47:36,272 - INFO - Listado de estados generado correctamente
2024-01-27 14:47:36,277 - INFO - Se ha generado archivos correctamente
2024-01-27 14:47:36,330 - INFO - Iteracion 1Completada.
2024-01-27 14:47:49,364 - INFO - Se han analizado correctamente los registros
2024-01-27 14:47:49,373 - INFO - DataFrame creado correctamente
2024-01-27 14:47:49,391 - INFO - Se ha generado correctamente la tabla de eventos
2024-01-27 14:47:49,399 - INFO - Se han analizado correctamente los registros
2024-01-27 14:47:49,401 - INFO - DataFrame creado correctamente
2024-01-27 14:47:49,406 - INFO - Gestion de desconexiones generado correctamente
2024-01-27 14:47:49,415 - INFO - Se han analizado correctamente los registros
2024-01-27 14:47:49,416 - INFO - DataFrame creado correctamente
2024-01-27 14:47:49,418 - INFO - Se ha generado correctamente el reporte de dispositivos inoperables
2024-01-27 14:47:49,426 - INFO - Se han analizado correctamente los registros
2024-01-27 14:47:49,428 - INFO - DataFrame creado correctamente
2024-01-27 14:47:49,435 - INFO - Se ha generado correctamente los porcentajes de los datos
2024-01-27 14:47:49,435 - INFO - Se ha generado un hash
2024-01-27 14:47:49,484 - INFO - Se ha mostrado el reporte correctamente en consola
2024-01-27 14:47:49,607 - INFO - La carpeta 'C:\Users\isamo\OneDrive\Documentos\GitHub\Apollo-11\Archivos\Logs' se encuentra en: C:\Users\isamo\OneDrive\Documentos\GitHub\Apollo-11\Archivos\Reportes\Copias\Logs27012024144749
2024-01-27 14:47:49,608 - INFO - Listado de misiones Creado
2024-01-27 14:47:49,626 - INFO - Archivos copiados y limpiados correctamente
2024-01-27 14:47:49,626 - INFO - Programa terminado. Saliendo...
2024-01-27 15:00:55,369 - INFO - Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
2024-01-27 15:00:55,369 - INFO - NumExpr defaulting to 8 threads.
2024-01-27 15:00:58,323 - INFO - Recuerde utilizar el comando: python Apollo11.py --opcion valor_cambiado, para modificar valores desde consola.

De lo contrario, continue con el siguiente Menu:
2024-01-27 15:00:58,325 - INFO - Cantidad Maxima de archivos tomados correctamente
2024-01-27 15:00:58,325 - INFO - Cantidad minima de archivos tomados correctamente
2024-01-27 15:00:58,326 - INFO - Archivos de esta iteración: 72
2024-01-27 15:00:58,333 - INFO - Se ha generado un hash
2024-01-27 15:00:58,333 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,334 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,334 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,334 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,334 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,386 - INFO - Se ha generado un hash
2024-01-27 15:00:58,387 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,388 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,388 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,389 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,392 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,444 - INFO - Se ha generado un hash
2024-01-27 15:00:58,444 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,444 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,445 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,445 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,446 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,499 - INFO - Se ha generado un hash
2024-01-27 15:00:58,499 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,499 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,500 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,500 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,501 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,552 - INFO - Se ha generado un hash
2024-01-27 15:00:58,552 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,552 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,552 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,554 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,556 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,607 - INFO - Se ha generado un hash
2024-01-27 15:00:58,607 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,607 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,608 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,608 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,611 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,663 - INFO - Se ha generado un hash
2024-01-27 15:00:58,663 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,663 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,663 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,663 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,665 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,716 - INFO - Se ha generado un hash
2024-01-27 15:00:58,716 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,717 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,717 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,717 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,720 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,771 - INFO - Se ha generado un hash
2024-01-27 15:00:58,771 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,771 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,771 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,771 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,775 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,827 - INFO - Se ha generado un hash
2024-01-27 15:00:58,827 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,827 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,827 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,827 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,829 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,880 - INFO - Se ha generado un hash
2024-01-27 15:00:58,880 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,880 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,880 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,880 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,883 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,934 - INFO - Se ha generado un hash
2024-01-27 15:00:58,934 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,934 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,934 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,935 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,936 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:58,988 - INFO - Se ha generado un hash
2024-01-27 15:00:58,988 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,988 - INFO - Listado de misiones Creado
2024-01-27 15:00:58,988 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:58,988 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:58,991 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,041 - INFO - Se ha generado un hash
2024-01-27 15:00:59,041 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,041 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,041 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,041 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,045 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,096 - INFO - Se ha generado un hash
2024-01-27 15:00:59,097 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,097 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,097 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,097 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,098 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,149 - INFO - Se ha generado un hash
2024-01-27 15:00:59,149 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,149 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,149 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,149 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,151 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,203 - INFO - Se ha generado un hash
2024-01-27 15:00:59,203 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,203 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,203 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,203 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,204 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,256 - INFO - Se ha generado un hash
2024-01-27 15:00:59,256 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,256 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,256 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,256 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,258 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,309 - INFO - Se ha generado un hash
2024-01-27 15:00:59,309 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,309 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,309 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,309 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,313 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,363 - INFO - Se ha generado un hash
2024-01-27 15:00:59,364 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,364 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,364 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,364 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,367 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,419 - INFO - Se ha generado un hash
2024-01-27 15:00:59,419 - INFO - Listado de misiones Creado
